_id,plantCode,plantName,unitName,unitNo,state,district,lat,lng,commissioningDate,implementingAgency,ownershipType,ownershipGroup,capacity,commissioningStatus,decommissioningDate,decommissioningFYearDate,commissioningGroup,landRequirement,companyProfile,year,fyear,decade,plantSlug,source,file,createdAt,active,technologyType
67879d22249d1001f7272900,CPP0106,Tirora TPS,Tirora Thermal Power Station Unit 3,3.0,Maharashtra,Gondia,21.41,79.97,2013-06-01 00:00:00,Adani Power Co. Ltd. (APL),private,Private Enterprise,660.0,operational,N.A.,N.A.,operational,518.9213,,2013,2013-14,2010-2019,tirora-tps-adani-power-co-ltd-apl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.068,1,Supercritical
67879d22249d1001f7272901,CPP0106,Tirora TPS,Tirora Thermal Power Station Unit 4,4.0,Maharashtra,Gondia,21.41,79.97,2014-03-23 00:00:00,Adani Power Co. Ltd. (APL),private,Private Enterprise,660.0,operational,N.A.,N.A.,operational,518.9213,,2014,2013-14,2010-2019,tirora-tps-adani-power-co-ltd-apl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.071,1,Supercritical
67879d22249d1001f7272902,CPP0106,Tirora TPS,Tirora Thermal Power Station Unit 5,5.0,Maharashtra,Gondia,21.41,79.97,2014-09-25 00:00:00,Adani Power Co. Ltd. (APL),private,Private Enterprise,660.0,operational,N.A.,N.A.,operational,518.9213,,2014,2014-15,2010-2019,tirora-tps-adani-power-co-ltd-apl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.074,1,Supercritical
67879d22249d1001f7272903,CPP0107,Dhariwal TPP,Dhariwal TPP Unit 1,1.0,Maharashtra,Chandrapur,20.01,79.2,2013-11-03 00:00:00,Dhariwal Infrastructure(P) Ltd.,private,Private Enterprise,300.0,operational,N.A.,N.A.,operational,480 ,https://www.dilenergy.co.in/,2013,2013-14,2010-2019,dhariwal-tpp-dhariwal-infrastructure-p-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.077,1,Subcritical
67879d22249d1001f7272904,CPP0107,Dhariwal TPP,Dhariwal TPP Unit 2,2.0,Maharashtra,Chandrapur,20.01,79.2,2014-06-04 00:00:00,Dhariwal Infrastructure(P) Ltd.,private,Private Enterprise,300.0,operational,N.A.,N.A.,operational,480 ,,2014,2014-15,2010-2019,dhariwal-tpp-dhariwal-infrastructure-p-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.080,1,Subcritical
67879d22249d1001f7272905,CPP0108,Chandrapur (Maharashtra) STPS,Chandrapur (Maharashtra) Super Thermal Power Station Unit 1,1.0,Maharashtra,Chandrapur,20.01,79.29,1983-08-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,decommissioned,N.A.,2016-17,retired,N.A.,https://www.mahagenco.in/index.php/generation,1983,1983-84,1980-1989,chandrapur-maharashtra-stps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.082,1,Subcritical
67879d22249d1001f7272906,CPP0108,Chandrapur (Maharashtra) STPS,Chandrapur (Maharashtra) Super Thermal Power Station Unit 2,2.0,Maharashtra,Chandrapur,20.01,79.29,1984-07-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,decommissioned,N.A.,2016-17,retired,N.A.,,1984,1984-85,1980-1989,chandrapur-maharashtra-stps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.085,1,Subcritical
67879d22249d1001f7272907,CPP0108,Chandrapur (Maharashtra) STPS,Chandrapur (Maharashtra) Super Thermal Power Station Unit 3,3.0,Maharashtra,Chandrapur,20.01,79.29,1985-05-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,1985,1985-86,1980-1989,chandrapur-maharashtra-stps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.088,1,Subcritical
67879d22249d1001f7272908,CPP0108,Chandrapur (Maharashtra) STPS,Chandrapur (Maharashtra) Super Thermal Power Station Unit 4,4.0,Maharashtra,Chandrapur,20.01,79.29,1986-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,1986,1985-86,1980-1989,chandrapur-maharashtra-stps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.091,1,Subcritical
67879d22249d1001f7272909,CPP0108,Chandrapur (Maharashtra) STPS,Chandrapur (Maharashtra) Super Thermal Power Station Unit 5,5.0,Maharashtra,Chandrapur,20.01,79.29,1991-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,N.A.,,1991,1990-91,1990-1999,chandrapur-maharashtra-stps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.093,1,Subcritical
67879d22249d1001f727290a,CPP0108,Chandrapur (Maharashtra) STPS,Chandrapur (Maharashtra) Super Thermal Power Station Unit 6,6.0,Maharashtra,Chandrapur,20.01,79.29,1992-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,N.A.,,1992,1991-92,1990-1999,chandrapur-maharashtra-stps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.096,1,Subcritical
67879d22249d1001f727290b,CPP0108,Chandrapur (Maharashtra) STPS,Chandrapur (Maharashtra) Super Thermal Power Station Unit 7,7.0,Maharashtra,Chandrapur,20.01,79.29,1997-10-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,N.A.,,1997,1997-98,1990-1999,chandrapur-maharashtra-stps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.099,1,Subcritical
67879d22249d1001f727290c,CPP0108,Chandrapur (Maharashtra) STPS,Chandrapur (Maharashtra) Super Thermal Power Station Unit 8,8.0,Maharashtra,Chandrapur,20.01,79.29,2015-03-29 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,429.963,,2015,2014-15,2010-2019,chandrapur-maharashtra-stps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.101,1,Subcritical
67879d22249d1001f727290d,CPP0108,Chandrapur (Maharashtra) STPS,Chandrapur (Maharashtra) Super Thermal Power Station Unit 9,9.0,Maharashtra,Chandrapur,20.01,79.29,2016-03-21 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,429.963,,2016,2015-16,2010-2019,chandrapur-maharashtra-stps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.104,1,Subcritical
67879d22249d1001f727290e,CPP0109,Koradi TPS,Koradi Thermal Power Station Unit 1,1.0,Maharashtra,Nagpur,21.25,79.1,1974-06-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,105.0,decommissioned,N.A.,2016-17,retired,N.A.,https://www.mahagenco.in/index.php/generation,1974,1974-75,1970-1979,koradi-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.107,1,Subcritical
67879d22249d1001f727290f,CPP0109,Koradi TPS,Koradi Thermal Power Station Unit 2,2.0,Maharashtra,Nagpur,21.25,79.1,1975-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,105.0,decommissioned,N.A.,2016-17,retired,N.A.,,1975,1974-75,1970-1979,koradi-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.110,1,Subcritical
67879d22249d1001f7272910,CPP0109,Koradi TPS,Koradi Thermal Power Station Unit 3,3.0,Maharashtra,Nagpur,21.25,79.1,1976-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,105.0,decommissioned,N.A.,2016-17,retired,N.A.,,1976,1975-76,1970-1979,koradi-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.112,1,Subcritical
67879d22249d1001f7272911,CPP0109,Koradi TPS,Koradi Thermal Power Station Unit 4,4.0,Maharashtra,Nagpur,21.25,79.1,1976-07-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,105.0,decommissioned,N.A.,2016-17,retired,N.A.,,1976,1976-77,1970-1979,koradi-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.115,1,Subcritical
67879d22249d1001f7272912,CPP0109,Koradi TPS,Koradi Thermal Power Station Unit 5,5.0,Maharashtra,Nagpur,21.25,79.1,1978-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,200.0,decommissioned,N.A.,2017-18,retired,N.A.,,1978,1977-78,1970-1979,koradi-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.118,1,Subcritical
67879d22249d1001f7272913,CPP0109,Koradi TPS,Koradi Thermal Power Station Unit 6,6.0,Maharashtra,Nagpur,21.25,79.1,1982-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,1982,1981-82,1980-1989,koradi-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.121,1,Subcritical
67879d22249d1001f7272914,CPP0109,Koradi TPS,Koradi Thermal Power Station Unit 7,7.0,Maharashtra,Nagpur,21.25,79.1,1983-01-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,decommissioned,Sept-21,2021-22,retired,N.A.,,1983,1982-83,1980-1989,koradi-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.124,1,Subcritical
67879d22249d1001f7272915,CPP0109,Koradi TPS,Koradi Thermal Power Station Unit 8,8.0,Maharashtra,Nagpur,21.25,79.1,2015-03-30 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,660.0,operational,N.A.,N.A.,operational,N.A.,,2015,2014-15,2010-2019,koradi-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.126,1,Subcritical
67879d22249d1001f7272916,CPP0109,Koradi TPS,Koradi Thermal Power Station Unit 9,9.0,Maharashtra,Nagpur,21.25,79.1,2016-03-15 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,660.0,operational,N.A.,N.A.,operational,680.50351,,2016,2015-16,2010-2019,koradi-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.129,1,Subcritical
67879d22249d1001f7272917,CPP0109,Koradi TPS,Koradi Thermal Power Station Unit 10,10.0,Maharashtra,Nagpur,21.25,79.1,2017-01-17 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,660.0,operational,N.A.,N.A.,operational,680.50351,,2017,2016-17,2010-2019,koradi-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.131,1,Subcritical
67879d22249d1001f7272918,CPP0110,Bhusawal TPS,Bhusawal Coal based TPS Unit 1,1.0,Maharashtra,Jalgaon,21.05,75.84,1968-07-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,55.0,decommissioned,N.A.,2011-12,retired,1663.02,https://www.mahagenco.in/index.php/generation,1968,1968-69,1960-1969,bhusawal-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.134,1,Subcritical
67879d22249d1001f7272919,CPP0110,Bhusawal TPS,Bhusawal Coal based TPS Unit 2,2.0,Maharashtra,Jalgaon,21.05,75.84,1979-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,decommissioned,N.A.,2017-18,retired,1663.02,,1979,1978-79,1970-1979,bhusawal-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.137,1,Subcritical
67879d22249d1001f727291a,CPP0110,Bhusawal TPS,Bhusawal Coal based TPS Unit 3,3.0,Maharashtra,Jalgaon,21.05,75.84,1982-09-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,1663.02,,1982,1982-83,1980-1989,bhusawal-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.140,1,Subcritical
67879d22249d1001f727291b,CPP0110,Bhusawal TPS,Bhusawal Coal based TPS Unit 4,4.0,Maharashtra,Jalgaon,21.05,75.84,2012-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,1663.02,,2012,2011-12,2010-2019,bhusawal-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.143,1,Subcritical
67879d22249d1001f727291c,CPP0110,Bhusawal TPS,Bhusawal Coal based TPS Unit 5,5.0,Maharashtra,Jalgaon,21.05,75.84,2012-03-30 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,1663.02,,2012,2011-12,2010-2019,bhusawal-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.145,1,Subcritical
67879d22249d1001f727291d,CPP0111,Paras TPS,Paras Thermal Power Station Unit 2,2.0,Maharashtra,Akola,20.72,76.8,1967-05-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,62.5,decommissioned,N.A.,2011-12,retired,N.A.,,1967,1967-68,1960-1969,paras-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.148,1,Subcritical
67879d22249d1001f727291e,CPP0111,Paras TPS,Paras Thermal Power Station Unit 3,3.0,Maharashtra,Akola,20.72,76.8,2007-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,,2007,2006-07,2000-2009,paras-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.151,1,Subcritical
67879d22249d1001f727291f,CPP0111,Paras TPS,Paras Thermal Power Station Unit 4,4.0,Maharashtra,Akola,20.72,76.8,2010-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,,2010,2009-10,2010-2019,paras-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.154,1,Subcritical
67879d22249d1001f7272920,CPP0112,Parli TPS,Parli Thermal Power Station Unit 1,1.0,Maharashtra,Beed,18.87,76.52,1970-08-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,20.0,decommissioned,N.A.,2011-12,retired,N.A.,https://www.mahagenco.in/index.php/generation,1970,1970-71,1970-1979,parli-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.157,1,Subcritical
67879d22249d1001f7272921,CPP0112,Parli TPS,Parli Thermal Power Station Unit 2,2.0,Maharashtra,Beed,18.87,76.52,1971-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,20.0,decommissioned,N.A.,2011-12,retired,N.A.,,1971,1970-71,1970-1979,parli-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.159,1,Subcritical
67879d22249d1001f7272922,CPP0112,Parli TPS,Parli Thermal Power Station Unit 3,3.0,Maharashtra,Beed,18.87,76.52,1979-04-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,decommissioned,N.A.,2016-17,retired,N.A.,,1979,1979-80,1970-1979,parli-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.162,1,Subcritical
67879d22249d1001f7272923,CPP0112,Parli TPS,Parli Thermal Power Station Unit 4,4.0,Maharashtra,Beed,18.87,76.52,1985-07-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,decommissioned,N.A.,2019-20,retired,N.A.,,1985,1985-86,1980-1989,parli-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.165,1,Subcritical
67879d22249d1001f7272924,CPP0112,Parli TPS,Parli Thermal Power Station Unit 5,5.0,Maharashtra,Beed,18.87,76.52,1987-01-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,decommissioned,N.A.,2019-20,retired,N.A.,,1987,1986-87,1980-1989,parli-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.167,1,Subcritical
67879d22249d1001f7272925,CPP0112,Parli TPS,Parli Thermal Power Station Unit 6,6.0,Maharashtra,Beed,18.87,76.52,2007-02-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,,2007,2006-07,2000-2009,parli-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.169,1,Subcritical
67879d22249d1001f7272926,CPP0112,Parli TPS,Parli Thermal Power Station Unit 7,7.0,Maharashtra,Beed,18.87,76.52,2010-02-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,,2010,2009-10,2010-2019,parli-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.172,1,Subcritical
67879d22249d1001f7272927,CPP0112,Parli TPS,Parli Thermal Power Station Unit 8,8.0,Maharashtra,Beed,18.87,76.52,2016-03-30 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,,2016,2015-16,2010-2019,parli-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.175,1,Subcritical
67879d22249d1001f7272928,CPP0113,Khaparkheda TPS,Khaparkheda TPS Unit 1,1.0,Maharashtra,Nagpur,21.28,79.12,1989-03-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,https://www.mahagenco.in/index.php/generation,1989,1988-89,1980-1989,khaparkheda-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.177,1,Subcritical
67879d22249d1001f7272929,CPP0113,Khaparkheda TPS,Khaparkheda TPS Unit 2,2.0,Maharashtra,Nagpur,21.28,79.12,1990-01-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,1990,1989-90,1990-1999,khaparkheda-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.180,1,Subcritical
67879d22249d1001f727292a,CPP0113,Khaparkheda TPS,Khaparkheda TPS Unit 3,3.0,Maharashtra,Nagpur,21.28,79.12,2000-05-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,2000,2000-01,2000-2009,khaparkheda-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.183,1,Subcritical
67879d22249d1001f727292b,CPP0113,Khaparkheda TPS,Khaparkheda TPS Unit 4,4.0,Maharashtra,Nagpur,21.28,79.12,2001-01-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,2001,2000-01,2000-2009,khaparkheda-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.186,1,Subcritical
67879d22249d1001f727292c,CPP0113,Khaparkheda TPS,Khaparkheda TPS Unit 5,5.0,Maharashtra,Nagpur,21.28,79.12,2011-08-01 00:00:00,Maharashtra State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,N.A.,,2011,2011-12,2010-2019,khaparkheda-tps-maharashtra-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.188,1,Subcritical
67879d22249d1001f727292d,CPP0114,Dahanu TPS,Dahanu Thermal Power Station Unit 1,1.0,Maharashtra,Palghar,19.95,72.75,1995-01-01 00:00:00,Adani Power Co. Ltd. (APL),private,Private Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,https://www.adanielectricity.com/AdaniDahanuThermalPowerStation,1995,1994-95,1990-1999,dahanu-tps-adani-power-co-ltd-apl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.191,1,Subcritical
67879d22249d1001f727292e,CPP0114,Dahanu TPS,Dahanu Thermal Power Station Unit 2,2.0,Maharashtra,Palghar,19.95,72.75,1995-03-01 00:00:00,Adani Power Co. Ltd. (APL),private,Private Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,,1995,1994-95,1990-1999,dahanu-tps-adani-power-co-ltd-apl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.194,1,Subcritical
67879d22249d1001f727292f,CPP0115,Wardha Warora TPP,Wardha Warora TPP Phase I Unit 1,1.0,Maharashtra,Chandrapur,20.27,78.98,2010-06-01 00:00:00,Wardha Power Co. Ltd. (KSK Energy Ventures),private,Private Enterprise,135.0,operational,N.A.,N.A.,operational,224.866,http://www.ksk.co.in/ThermalPP.php,2010,2010-11,2010-2019,wardha-warora-tpp-wardha-power-co-ltd-ksk-energy-ventures,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.196,1,Subcritical
67879d22249d1001f7272930,CPP0115,Wardha Warora TPP,Wardha Warora TPP Phase I Unit 2,2.0,Maharashtra,Chandrapur,20.27,78.98,2010-10-01 00:00:00,Wardha Power Co. Ltd. (KSK Energy Ventures),private,Private Enterprise,135.0,operational,N.A.,N.A.,operational,224.866,,2010,2010-11,2010-2019,wardha-warora-tpp-wardha-power-co-ltd-ksk-energy-ventures,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.199,1,Subcritical
67879d22249d1001f7272931,CPP0115,Wardha Warora TPP,Wardha Warora TPP Phase II Unit 3,3.0,Maharashtra,Chandrapur,20.27,78.98,2011-01-01 00:00:00,Wardha Power Co. Ltd. (KSK Energy Ventures),private,Private Enterprise,135.0,operational,N.A.,N.A.,operational,128.495,,2011,2010-11,2010-2019,wardha-warora-tpp-wardha-power-co-ltd-ksk-energy-ventures,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.202,1,Subcritical
67879d22249d1001f7272932,CPP0115,Wardha Warora TPP,Wardha Warora TPP Phase II Unit 4,4.0,Maharashtra,Chandrapur,20.27,78.98,2011-04-01 00:00:00,Wardha Power Co. Ltd. (KSK Energy Ventures),private,Private Enterprise,135.0,operational,N.A.,N.A.,operational,128.495,,2011,2011-12,2010-2019,wardha-warora-tpp-wardha-power-co-ltd-ksk-energy-ventures,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.205,1,Subcritical
67879d22249d1001f7272933,CPP0116,Trombay TPS,Trombay Thermal Power Station Unit 5,5.0,Maharashtra,Mumbai Suburban,19.0,72.9,1984-01-01 00:00:00,Tata Power Co. Ltd.,private,Private Enterprise,500.0,operational,N.A.,N.A.,operational,430,https://www.tatapower.com/plants-projects/thermal-generation-projects/trombay-1430mw.aspx,1984,1983-84,1980-1989,trombay-tps-tata-power-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.208,1,Subcritical
67879d22249d1001f7272934,CPP0116,Trombay TPS,Trombay Thermal Power Station Unit 6,6.0,Maharashtra,Mumbai Suburban,19.0,72.9,1990-01-01 00:00:00,Tata Power Co. Ltd.,private,Private Enterprise,500.0,decommissioned,N.A.,2019-20,retired,430,,1990,1989-90,1990-1999,trombay-tps-tata-power-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.210,1,Subcritical
67879d22249d1001f7272935,CPP0116,Trombay TPS,Trombay Thermal Power Station Unit 8,8.0,Maharashtra,Mumbai Suburban,19.0,72.9,2009-03-01 00:00:00,Tata Power Co. Ltd.,private,Private Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,,2009,2008-09,2000-2009,trombay-tps-tata-power-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.213,1,Subcritical
67879d22249d1001f7272936,CPP0117,JSW Ratnagiri TPP,JSW Ratnagiri Thermal Power Plant Unit 1,1.0,Maharashtra,Ratnagiri,17.3,73.21,2010-08-01 00:00:00,JSW Energy Ltd.,private,Private Enterprise,300.0,operational,N.A.,N.A.,operational,864.869,https://www.jsw.in/energy/jsw-energy-ratnagiri-plant,2010,2010-11,2010-2019,jsw-ratnagiri-tpp-jsw-energy-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.216,1,Subcritical
67879d22249d1001f7272937,CPP0117,JSW Ratnagiri TPP,JSW Ratnagiri Thermal Power Plant Unit 2,2.0,Maharashtra,Ratnagiri,17.3,73.21,2010-12-01 00:00:00,JSW Energy Ltd.,private,Private Enterprise,300.0,captive-power-plant,30-10-2021,2021-22,captive-power-plant,864.869,,2010,2010-11,2010-2019,jsw-ratnagiri-tpp-jsw-energy-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.222,1,Subcritical
